"site","Mean beta"
"cg16899036",0.461574129754339
"cg16899442",0.186101936408222
"cg16903735",0.483225098149713
"cg16903811",0.182209821492868
"cg16904330",0.197075754229979
"cg16909962",0.0259488492462016
"cg16924102",0.778174559696644
"cg16926102",0.351779764162202
"cg16928066",0.122681277572428
"cg16928487",0.350846930397663
"cg16932827",0.788778577240347
"cg16933388",0.155638414148699
"cg16938363",0.0967426786880648
"cg16941122",0.400513159440156
"cg16943019",0.687438205711654
"cg16945415",0.290573314199065
"cg16952974",0.193700089103055
"cg16954004",0.516643876493068
"cg16963852",0.291074252612507
"cg16967583",0.305450441141
"cg16969368",0.211785717217887
"cg16972240",0.767646070279628
"cg16983588",0.446586160498542
"cg16984944",0.183788884002828
"cg16987606",0.261535689040395
"cg16987638",0.245717092725924
"cg16988810",0.234147495714937
"cg16990168",0.24476836928292
"cg16992787",0.665989930027014
"cg16995606",0.761344988317183
"cg16997203",0.13339925392322
"cg17002328",0.782023901869639
"cg17009433",0.0702381194266784
"cg17010827",0.654718052473753
"cg17010895",0.553407106253149
"cg17016266",0.525523712741441
"cg17017272",0.511945757805376
"cg17017591",0.376593159217433
"cg17018349",0.875600681371389
"cg17025683",0.148521010195033
"cg17038116",0.0342486410204294
"cg17041511",0.770837464399432
"cg17042439",0.599564424747747
"cg17051321",0.137064140078933
"cg17056607",0.192818632330821
"cg17060157",0.199102548176751
"cg17062829",0.116176905582014
"cg17063143",0.754493076401064
"cg17063929",0.199369870901754
"cg17065772",0.494089038660499
"cg17066943",0.109649794767367
"cg17069533",0.82800132773799
"cg17071446",0.107081506481679
"cg17071957",0.766995680597418
"cg17077610",0.30826662885849
"cg17082719",0.691753138522836
"cg17084044",0.702359490844906
"cg17084653",0.542832805022058
"cg17086398",0.28652377829076
"cg17086773",0.579841342891558
"cg17087974",0.328634723135272
"cg17092523",0.15515438212845
"cg17099569",0.738410021451068
"cg17100218",0.0539173551183986
"cg17100943",0.442339013614125
"cg17101703",0.415956135710708
"cg17102112",0.592388379341344
"cg17105005",0.806294002320778
"cg17110524",0.127248661913839
"cg17110586",0.273577626280073
"cg17113856",0.758099067426488
"cg17113968",0.262325650190646
"cg17116500",0.845503648832945
"cg17122311",0.548439120071421
"cg17126555",0.805975033589805
"cg17128799",0.648968587343042
"cg17129188",0.603506517069695
"cg17129388",0.721554994867258
"cg17130457",0.107951190026975
"cg17133388",0.0996247146232486
"cg17149103",0.758251561050057
"cg17152981",0.305410051359539
"cg17156534",0.42624559032368
"cg17158913",0.781108192462444
"cg17161718",0.15388904419521
"cg17163168",0.233530790203081
"cg17163527",0.208539076927658
"cg17164905",0.858428443640288
"cg17166288",0.748813246894011
"cg17168836",0.290662139492547
"cg17172331",0.501216954070654
"cg17176619",0.314593935584431
"cg17177006",0.218395112664762
"cg17177602",0.556927920723901
"cg17179314",0.564433061557703
"cg17183174",0.60345404008605
"cg17183905",0.195797227487543
"cg17187521",0.361999894842156
"cg17189465",0.0735251299734263
"cg17190891",0.507241621879707
"cg17194270",0.462357200344366
"cg17197519",0.851725408542351
"cg17198711",0.621509906162517
"cg17199018",0.380464258846809
"cg17199325",0.242663324781834
"cg17200137",0.80433482907292
"cg17200920",0.0617767169128645
"cg17204275",0.0938272659982712
"cg17206772",0.556197871363131
"cg17207690",0.751799879379683
"cg17208953",0.503412846786448
"cg17209188",0.376266146661879
"cg17213154",0.711703815638997
"cg17216759",0.0812744909829702
"cg17222645",0.114623704853757
"cg17228698",0.716184985250924
"cg17230002",0.520688183650327
"cg17231677",0.534705173516821
"cg17237086",0.595260921232414
"cg17241310",0.306460969611846
"cg17243289",0.154196216407859
"cg17243628",0.745379060416142
"cg17250262",0.489597212870261
"cg17254383",0.75115853042078
"cg17256364",0.233657858608453
"cg17261675",0.783983964199622
"cg17269633",0.192608971697891
"cg17274064",0.197291280845149
"cg17277199",0.49436257250336
"cg17280134",0.684624534247791
"cg17280346",0.27600974279787
"cg17281677",0.628838747455911
"cg17283039",0.639010787145763
"cg17284334",0.506589365389759
"cg17285177",0.587206194704383
"cg17285325",0.0470769077589286
"cg17285931",0.629313739303128
"cg17287155",0.888714942089133
"cg17288471",0.429619243969681
"cg17295834",0.56573874681207
"cg17306339",0.673719267515871
"cg17317023",0.0775517046415707
"cg17317859",0.736244518238069
"cg17320698",0.642377599340627
"cg17321954",0.13479370510701
"cg17324128",0.17339149442189
"cg17326555",0.254517252758452
"cg17327331",0.651134817316212
"cg17328407",0.712724002722402
"cg17329494",0.189417533660603
"cg17330252",0.728571054852089
"cg17331920",0.552863137711695
"cg17338403",0.142954618288708
"cg17338821",0.591923098648328
"cg17339794",0.374685201911324
"cg17342469",0.984318710568036
"cg17343451",0.662755398800722
"cg17344321",0.272182220469623
"cg17344770",0.370827832166686
"cg17352045",0.57499355545093
"cg17352276",0.608466983703428
"cg17359629",0.464391256043132
"cg17366563",0.824486796163609
"cg17369032",0.68362702515848
"cg17372101",0.48161454579223
"cg17373759",0.658807091894453
"cg17376921",0.188855874921289
"cg17376960",0.124886821931325
"cg17378803",0.392382639354515
"cg17379828",0.837074734802092
"cg17384889",0.151975624933627
"cg17386710",0.925398472916448
"cg17401106",0.538614653736779
"cg17404981",0.394643483396457
"cg17405234",0.048567954140432
"cg17408647",0.0466568851244419
"cg17411016",0.415468485830392
"cg17412886",0.127727352723059
"cg17415650",0.742133952861527
"cg17417049",0.721461489177167
"cg17417600",0.132092123487138
"cg17418387",0.643711721075726
"cg17420028",0.579650848419285
"cg17422460",0.350649647037247
"cg17429236",0.267433857058758
"cg17430979",0.458404259513401
"cg17431739",0.279979938063867
"cg17431952",0.689072474025501
"cg17437939",0.169535884601889
"cg17438457",0.819788631211257
"cg17440248",0.757482203760591
"cg17441377",0.95607907404665
"cg17444738",0.167513436701677
"cg17444747",0.476611999212402
"cg17445145",0.146857944176098
"cg17446956",0.484552499884915
"cg17450425",0.289421554450008
"cg17450815",0.460388064278222
"cg17457912",0.462073088308423
"cg17461214",0.806035576023805
"cg17462329",0.782761214907901
"cg17465752",0.342648133671163
"cg17466510",0.666215487676817
"cg17469471",0.8276378937077
"cg17469479",0.715739144813421
"cg17470397",0.865759284653415
"cg17471062",0.361088015748225
"cg17471939",0.470608814489778
"cg17473673",0.324045902878109
"cg17474524",0.133983911281511
"cg17475857",0.391717868924973
"cg17476951",0.573310014486764
"cg17478749",0.237469697167449
"cg17478979",0.468398709570432
"cg17478992",0.70557575164513
"cg17479245",0.635017683272885
"cg17480760",0.0785799340888077
"cg17484671",0.108568000554655
"cg17485681",0.609267410925299
"cg17486101",0.0593259536815083
"cg17487894",0.525099983589894
"cg17489312",0.431852104537692
"cg17494034",0.623737170959662
"cg17494199",0.477367976603672
"cg17496921",0.327758585511148
"cg17497271",0.129340104127236
"cg17501210",0.688419039292016
"cg17501982",0.697179393721232
"cg17507897",0.75469825964847
"cg17510385",0.924247502808125
"cg17511532",0.76754656263516
"cg17511541",0.834953467160836
"cg17511968",0.128355839954559
"cg17515837",0.346996145191927
"cg17518710",0.207466956258179
"cg17526175",0.555325139212787
"cg17526229",0.256461181185746
"cg17526300",0.0408047606600308
"cg17531288",0.544850739158175
"cg17536848",0.058169848148351
"cg17540192",0.786069920355665
"cg17540765",0.646573279135461
"cg17551192",0.203710830265379
"cg17558772",0.658049241484374
"cg17563088",0.733565765484107
"cg17567838",0.447852700452085
"cg17571207",0.555633631000363
"cg17571266",0.600528589259713
"cg17571335",0.67573682680749
"cg17572056",0.543234599762004
"cg17582777",0.862819275573601
"cg17585528",0.796784561852842
"cg17587997",0.672907513212341
"cg17588003",0.466112750482225
"cg17588800",0.271040868065274
"cg17589341",0.458080641335098
"cg17591595",0.688269880026163
"cg17592231",0.425632774462275
"cg17600630",0.652557950784224
"cg17601209",0.879527303613124
"cg17603132",0.133085463855885
"cg17603689",0.257190550530249
"cg17603763",0.538745741533784
"cg17605084",0.0424695334369943
"cg17605476",0.168446600294179
"cg17607231",0.18555889931997
"cg17612535",0.533169801980625
"cg17621438",0.299911564634253
"cg17624073",0.501315654182434
"cg17626960",0.107902370605165
"cg17627559",0.116531229892853
"cg17628249",0.606949462188429
"cg17633431",0.755713211067724
"cg17636309",0.824380419537793
"cg17639959",0.344104265607171
"cg17641104",0.055279244748302
"cg17641710",0.492845541930567
"cg17643106",0.17229998824995
"cg17651625",0.310331544543036
"cg17651887",0.679778379607389
"cg17655614",0.301871563847628
"cg17656260",0.131125359889795
"cg17657737",0.211663754207212
"cg17661220",0.313029324878068
"cg17661717",0.827063694901497
"cg17682828",0.148425754779942
"cg17686885",0.13404756528011
"cg17694795",0.137881793966039
"cg17695841",0.658430160383432
"cg17696044",0.171808288212433
"cg17702388",0.966934381185185
"cg17705615",0.345976888778729
"cg17706411",0.305961665894904
"cg17718377",0.662294130131467
"cg17722435",0.606460453430514
"cg17723958",0.551207866033777
"cg17726022",0.032981052421755
"cg17729667",0.133186103092615
"cg17732372",0.177370777967935
"cg17736772",0.647631630377099
"cg17737621",0.174488211139802
"cg17737681",0.107452343827855
"cg17740140",0.883417740434159
"cg17740822",0.200347934547707
"cg17742559",0.318857663778671
"cg17747551",0.786243324075588
"cg17749443",0.122466794592375
"cg17749454",0.859764924754852
"cg17752291",0.140137939834716
"cg17756730",0.577719581773798
"cg17757602",0.0333898820648274
"cg17758673",0.686324554875713
"cg17769442",0.104845253436109
"cg17770886",0.125314620742466
"cg17778556",0.594891988069018
"cg17779676",0.826692723751688
"cg17781958",0.608088187982437
"cg17782713",0.837592311377791
"cg17783401",0.067642600369214
"cg17785802",0.126985326344988
"cg17787134",0.0560759416468333
"cg17787387",0.704628705561779
"cg17789713",0.761995652439665
"cg17790928",0.276760466208783
"cg17795695",0.485702659670127
"cg17800442",0.12941810825678
"cg17801295",0.896402830922427
"cg17801546",0.150096506850626
"cg17802949",0.155354946990084
"cg17803713",0.495186729106532
"cg17804348",0.483777718834308
"cg17804356",0.188677739664901
"cg17804886",0.74046198503257
"cg17810176",0.199842841104965
"cg17810878",0.822385882332775
"cg17812664",0.467990660374809
"cg17817168",0.283370298668105
"cg17820039",0.731655678576132
"cg17822325",0.337836890195642
"cg17823346",0.478166573204187
"cg17828445",0.234914791731651
"cg17830209",0.53382654363884
"cg17830420",0.528976144501244
"cg17832991",0.110869027654516
"cg17837191",0.407364348860542
"cg17839959",0.891507775698366
"cg17841545",0.833235514992959
"cg17843212",0.231226586406829
"cg17843665",0.600103520873485
"cg17845617",0.807307369236584
"cg17850498",0.798219394182883
"cg17850518",0.148692406970224
"cg17851345",0.760293264250972
"cg17852326",0.331062590203219
"cg17852932",0.766829811208921
"cg17853587",0.0865019994358504
"cg17855595",0.408205222207934
"cg17858328",0.0495781890842609
"cg17861230",0.2523961613171
"cg17861836",0.378549174709677
"cg17864156",0.523546143008718
"cg17865555",0.823516758817008
"cg17868694",0.743452334725692
"cg17869315",0.808581484838808
"cg17870959",0.718742169153515
"cg17878972",0.156741223045313
"cg17882660",0.143793470079691
"cg17885226",0.26589195036454
"cg17886536",0.747924574733452
"cg17888390",0.231644507515623
"cg17890940",0.802970031736731
"cg17892917",0.717164068203078
"cg17893934",0.949496166734718
"cg17896249",0.0447215297791528
"cg17901584",0.46313467282982
"cg17903544",0.0317583547468697
"cg17904988",0.272933770840643
"cg17906339",0.286756342882117
"cg17916490",0.0830257775916466
"cg17922695",0.545396417531675
"cg17923358",0.123469951224023
"cg17923377",0.412267345932257
"cg17927313",0.820298795231569
"cg17928286",0.332188803631424
"cg17932394",0.102659705394663
"cg17933224",0.763265730878172
"cg17934470",0.366957182260746
"cg17936236",0.533861351587598
"cg17939040",0.8745860350016
"cg17940013",0.152521420880308
"cg17946714",0.632491788183202
"cg17950348",0.219025172328174
"cg17953136",0.522178420897191
"cg17953385",0.21413979362384
"cg17953764",0.420534878142463
"cg17955729",0.199060798522171
"cg17957186",0.0582682449607601
"cg17960516",0.0680041513742299
"cg17961273",0.614058527647718
"cg17966192",0.171169115110719
"cg17971251",0.827042244303636
"cg17972213",0.612837635335002
"cg17975379",0.613208960346195
"cg17980119",0.629670712727828
"cg17981790",0.721379666371982
"cg17983217",0.111323168995712
"cg17984267",0.652513797413175
"cg17985311",0.344637036593677
"cg17988187",0.76442904925157
"cg17996991",0.711128793181384
"cg17999280",0.795979918682884
"cg18001427",0.0862529314448017
"cg18002602",0.283825850618323
"cg18003795",0.887070456690437
"cg18006990",0.38288353356506
"cg18008766",0.174125734425674
"cg18009621",0.576800874068968
"cg18014547",0.722552117276769
"cg18016128",0.559016048498247
"cg18020072",0.555886881203907
"cg18022554",0.548419036385604
"cg18023598",0.264521540738215
"cg18026062",0.595948408130069
"cg18026631",0.113918179154025
"cg18031008",0.0400299965798967
"cg18031270",0.117489891264017
"cg18031326",0.660152340307812
"cg18034295",0.755105001365274
"cg18043267",0.158755291151484
"cg18046677",0.872853834460868
"cg18050634",0.743349653360363
"cg18052274",0.393989565174993
"cg18053607",0.607680921505885
"cg18055007",0.144885534212295
"cg18062721",0.496371322858391
"cg18063989",0.722596158540825
"cg18064714",0.21550426306068
"cg18065599",0.3247668842439
"cg18066206",0.875193833942194
"cg18070470",0.155870676948142
"cg18074184",0.378691662499278
"cg18077632",0.850441957770394
"cg18080903",0.0786463867029096
"cg18083248",0.332034054733692
"cg18090646",0.783006562159063
"cg18094261",0.391490978074304
"cg18097850",0.153772400799709
"cg18104015",0.694767540417831
"cg18105735",0.7939616044866
"cg18108008",0.0452663326538606
"cg18117393",0.906985790787924
"cg18123677",0.561660632119518
"cg18126442",0.172363138924794
"cg18127922",0.864327248571945
"cg18129282",0.668048635921023
"cg18132076",0.743816502820898
"cg18136895",0.701050025627249
"cg18139195",0.216919007791234
"cg18139769",0.484901992088654
"cg18140433",0.0876953046527236
"cg18146737",0.93495229520271
"cg18149207",0.729283599358374
"cg18160691",0.337883539313085
"cg18166636",0.859670438038588
"cg18168740",0.518539158393985
"cg18169971",0.652920903053357
"cg18171392",0.275005941454182
"cg18174678",0.309395447764673
"cg18178840",0.558753702811387
"cg18180783",0.905271483566904
"cg18181703",0.436997001464528
"cg18183624",0.63877489686019
"cg18183961",0.599620206047584
"cg18184411",0.148879262110354
"cg18190310",0.786142691373298
"cg18194850",0.72702046870182
"cg18196453",0.451779040852428
"cg18196900",0.790331587966604
"cg18198461",0.4995883184936
"cg18212064",0.73281257459424
"cg18213495",0.75977724842835
